slug,title,id,volume,closed,archived,has_context,context_len,context_updated_at,context_requires_regen,context_description,linkup_annotations,scrape_error
epl-mun-bre-2026-04-27,Manchester United FC vs. Brentford FC,377130,3328704.383897997,True,False,True,803,2026-04-28T00:16:54.780Z,True,"Manchester United's dominant 100% implied probability stems from their confirmed 2-1 Premier League victory over Brentford at Old Trafford on April 27, with Casemiro opening the scoring in the 11th minute and Benjamin Sesko doubling the lead before the break, holding off Brentford's late Christian Jensen reply. Pre-match trader consensus heavily favored the hosts due to their third-place standing (58 points from 33 games), recent form under Michael Carrick including back-to-back wins, home advantage, and Brentford's depleted squad missing key midfielders like Jordan Henderson, Vitaly Janelt, and Rico Henry amid long-term injuries. Despite United's own defensive absences (De Ligt out, Martinez suspended), no upsets materialized, securing market resolution with no viable challenges post-result.",0,
dota2-ty-ts8-2026-07-17,Dota 2: Team Yandex vs Team Spirit (BO3) - Esports World Cup Playoffs,706789,3327964.930196999,True,False,True,642,2026-07-15T16:00:14.224Z,True,"Team Spirit approaches this Esports World Cup Playoffs best-of-three with a proven Dota 2 pedigree from multiple major wins and stable roster execution, while Team Yandex leans on recent regional form and potential meta adaptations. Recent tournament results, head-to-head series trends, and patch-driven strategy shifts typically shape trader consensus in high-stakes brackets. Roster health, individual player consistency, and map pool familiarity remain central variables, with the wisdom of crowds reflected in current pricing highlighting Spirit's edge alongside realistic upset potential from Yandex's aggressive drafting and execution.",0,
nba-phx-mia-2026-01-13,Suns vs. Heat,149275,3327810.94888,True,False,False,0,,,,0,
2026-the-open-championship-winner,PGA Tour: The Open Championship Winner,699255,3327508.5256239995,True,False,False,0,,True,,0,
cfb-txst-soumis-2025-11-15,Texas State vs. Southern Miss,77198,3326609.645201,True,False,False,0,,,,0,
nba-cle-ind-2025-12-01,Cavaliers vs. Pacers,90112,3325303.232105,True,False,False,0,,,,0,
cs2-g2-fut-2026-06-07,Counter-Strike: G2 vs FUT Esports (BO3) - IEM Cologne Major Stage 2,566931,3324069.7025800133,True,False,True,759,2026-06-07T23:30:53.181Z,True,"G2 Esports and FUT Esports meet in a high-stakes Best of 3 Swiss round 3 clash at IEM Cologne Major 2026 Stage 2, with both sides entering at 2-0 and the winner advancing to Stage 3. The closely ranked squads—G2 at world #14 and FUT at #13—feature experienced lineups with huNter-, NertZ, SunPayus, HeavyGod, and MATYS for G2 against cmtry, dem0n, dziugss, Krabeni, and lauNX for FUT. Recent form shows strong map wins for both, including G2’s victories over M80 and Monte alongside FUT’s results against B8 and TYLOO, while historical head-to-head edges favor G2. Map vetoes leaving Anubis, Overpass, and Ancient plus the LAN setting highlight execution and roster depth as decisive factors in this matchup between teams with comparable statistical profiles.",0,
israel-strikes-iran-by-march-31-2026,"Israel strikes Iran by March 31, 2026?",95358,3322937.999445,True,False,False,0,,,,0,
bun-stu-b04-2026-05-09,VfB Stuttgart vs. Bayer 04 Leverkusen,418777,3322550.1960959756,True,False,True,755,2026-05-09T17:48:34.464Z,True,"VfB Stuttgart's dominant 3-1 victory over Bayer 04 Leverkusen in Bundesliga Matchday 33 on May 9 at MHP Arena has propelled trader consensus to 100% implied probability on the home win, cementing Champions League qualification hopes for the hosts amid a crucial top-four battle. Deniz Undav's goal-scoring contribution and clinical finishing exploited Leverkusen's defensive lapses and poor recent form, following Stuttgart's earlier 4-1 reverse-fixture triumph. Leverkusen captain Robert Andrich publicly criticized the team's character deficit post-match, highlighting their slim European prospects. With the official result confirmed and no ongoing disputes, extraordinary circumstances like administrative errors would be required to alter resolution.",0,
nba-phx-nyk-2026-01-17,Suns vs. Knicks,157398,3321565.091089,True,False,False,0,,,,0,
nba-hou-nop-2026-03-29,Rockets vs. Pelicans,300003,3319860.255627004,True,False,True,711,2026-03-30T04:03:04.858Z,True,"Houston Rockets (44-29, sixth in Western Conference) head to New Orleans as clear favorites against the struggling Pelicans (25-50, 11th in West), who have dropped four straight amid a dismal season. Critical late injury news saw Trey Murphy III downgraded to out with a right ankle sprain—depleting their top perimeter shooter—while Bryce McGowens (toe fracture) and Steven Adams (ankle surgery) remain sidelined, thinning frontcourt depth despite Dejounte Murray clearing a hand contusion. Rockets boast healthier rotation anchored by Alperen Şengün's recent dominance, superior recent form (versus Pelicans' 1-4 skid), and playoff incentives, driving trader consensus on Houston's road edge in this mismatch.",0,
nba-hou-nyk-2026-02-21,Rockets vs. Knicks,210294,3319409.319333,True,False,False,0,,,,0,
nba-ind-phi-2026-01-19,Pacers vs. 76ers,161591,3319101.578844,True,False,False,0,,,,0,
nba-lac-min-2026-02-08,Clippers vs. Timberwolves,196660,3318948.769761,True,False,False,0,,,,0,
cs2-navi-ts7-2026-06-11,Counter-Strike: Natus Vincere vs Spirit (BO3) - IEM Cologne Major Stage 3,577581,3318144.8257230096,True,False,True,770,2026-06-11T22:31:09.727Z,True,"**Natus Vincere enters the IEM Cologne Major 2026 Stage 3 Swiss BO3 against Spirit as the slightly lower-ranked side (#2 vs #3) despite recent form that includes an upset over Vitality.** Spirit arrives on an extended win streak, including an undefeated Stage 2 run, and holds the historical edge in head-to-heads, most recently sweeping NaVi 0-2 at IEM Kraków 2026 on Mirage and Dust2. Both rosters feature deep lineups comfortable across the map pool (Dust2, Mirage, Inferno, Nuke, Overpass, Ancient, Anubis), where map vetoes, CT/T-side splits, and individual performances—particularly donk’s impact for Spirit—shape series outcomes. NaVi’s tournament debut adds pressure in a format where early results influence playoff qualification paths through the Swiss system.",0,
will-joe-biden-be-president-of-the-united-states-on,Will Joe Biden be President of the United States on...?,901206,3317729.0810209997,True,False,False,0,,,,0,
nfl-mia-buf-2025-09-18,Dolphins vs. Bills,44335,3315837.668246,True,False,False,0,,,,0,
lol-gen-dk-2026-05-02,LoL: Gen.G vs Dplus KIA (BO3) - LCK Rounds 1-2,419409,3315102.9108120073,True,False,True,728,2026-05-02T13:17:47.734Z,True,"Gen.G enters this LCK Rounds 1-2 BO3 as trader consensus favorites, bolstered by their third-place standing (7-3 series record) and dominant roster featuring Canyon in jungle, Chovy mid, and Ruler ADC, following recent wins over T1 (2-0), Hanwha Life Esports, and Kiwoom DRX (2-1 on April 30). Dplus KIA sits lower in standings after mixed results, including a 2-1 upset over T1 but struggles against top teams; their 2-0 victory over Gen.G three weeks ago in Week 2 highlights stylistic matchup edges in early aggression and ShowMaker's midlane play. Historical head-to-head heavily favors Gen.G (16-4 overall), though current meta emphasizing objective control could amplify DK's chaos potential in a closely contested series.",0,
bitcoin-above-on-june-8-2026,Bitcoin above ___ on June 8?,548490,3314042.6601799997,True,False,False,0,,,,0,
what-price-will-bitcoin-hit-december-1-7,What price will Bitcoin hit December 1-7?,94545,3313775.235538,True,False,False,0,,,,0,
bitcoin-above-on-december-6,Bitcoin above ___ on December 6?,93458,3312938.168543,True,False,False,0,,,,0,
who-will-leave-trump-administration-in-2025,Who will leave Trump Administration in 2025?,21683,3312305.611076,True,False,False,0,,,,0,
elon-musk-of-tweets-january-24-january-26,"Elon Musk # tweets January 24 - January 26, 2026?",181463,3311940.557462,True,False,False,0,,,,0,
nba-dal-por-2026-03-27,Mavericks vs. Trail Blazers,293112,3311480.024327004,True,False,True,798,2026-03-28T07:46:36.115Z,True,"Portland Trail Blazers host the Dallas Mavericks on a three-game homestand where they've gone undefeated, entering with a healthier roster featuring Jrue Holiday at point guard, Jerami Grant in the frontcourt, and rookie Donovan Clingan at center, despite outs like Shaedon Sharpe (fibula) and long-term absentee Damian Lillard (Achilles). Dallas, mired in a five-game skid and near the Western Conference bottom, counters shorthanded without Daniel Gafford (shoulder) and Caleb Martin (foot), leaning on Cooper Flagg's playmaking, P.J. Washington, and Dwight Powell. Recent head-to-heads split, with Portland's 125-122 home win on December 29 highlighting Blazers' edge in tight games; no back-to-backs or major travel factors, but both teams' tanking motivations add unpredictability late-season.",0,
nba-uta-gsw-2026-01-03,Jazz vs. Warriors,128962,3311206.978287,True,False,False,0,,,,0,
ethereum-above-on-october-13,Ethereum above ___ on October 13?,55007,3310962.056045,True,False,False,0,,,,0,
nba-nyk-bos-2025-05-14,Knicks vs. Celtics,24389,3310896.060364,True,False,False,0,,,,0,
iowa-caucus-2nd-place,Iowa Caucus 2nd place?,903206,3310012.53,True,False,False,0,,,,0,
lol-lgd-tes-2026-08-01,LoL: LGD Gaming vs Top Esports (BO3) - LPL Group Ascend,743168,3307412.0592839983,False,False,True,860,2026-08-03T14:46:00.085Z,False,"Top Esports enters this LPL Split 3 Group Ascend best-of-three with a clear edge rooted in superior recent form and a dominant head-to-head record against LGD Gaming, including a 3-0 playoff sweep in May. TES sits higher in current group standings and world rankings while fielding consistent performers such as Tian and JackeyLove, giving the team better roster depth and execution in the prevailing meta. LGD has managed just one win in its last five matches and occupies a lower standing, reflecting ongoing struggles with consistency and results. The series carries direct implications for playoff positioning within the group stage, where small edges in individual games can shift advancement odds. Both sides operate under the standard LPL format of double round-robin within groups, making momentum and adaptation key variables heading into the matchup.",0,
lol-hle1-ns-2026-04-22,LoL: Hanwha Life Esports vs Nongshim Red Force (BO3) - LCK Rounds 1-2,392211,3306528.461033,True,False,True,767,2026-05-10T04:17:54.757Z,True,"Hanwha Life Esports tops LCK Split 2 standings at 10-1 with a nine-match win streak, including a dominant 2-0 sweep over DN SOOPers three days ago, showcasing Zeus and Kanavi's macro control in recent series. Nongshim RedForce languishes mid-table after a 0-2 loss to Gen.G last week, struggling with bottom lane consistency post their April 30 trade acquiring ADC Diable from BNK FEARX in exchange for Taeyoon—early integration remains unproven amid reported support Lehends' recent absence without explanation. HLE claimed 2-1 BO3 wins in both prior 2026 regular season clashes, giving them head-to-head edge; current patch favors aggressive early-game skirmishes where HLE excels, though NS's revamped roster adds upset potential in this Week 8 Rounds 1-2 matchup.",0,
nba-mil-was-2026-01-29,Bucks vs. Wizards,183260,3306348.062817,True,False,False,0,,,,0,
wta-pegula-gauff-2026-07-07,Wimbledon WTA: Jessica Pegula vs Coco Gauff,671820,3305297.7416589996,True,False,True,750,2026-07-06T05:00:26.373Z,True,"Both American players enter this potential Wimbledon quarterfinal matchup in strong 2026 form, with Pegula holding the No. 4 ranking after titles in Charleston and Dubai and consistent baseline play on all surfaces. Gauff, who has advanced past early rounds including a three-set win over Solana Sierra, brings superior athleticism, court coverage, and recent success in high-stakes encounters. Their head-to-head favors Pegula slightly at 5-3 overall, though results on grass remain limited. Key variables include serve effectiveness and error management on the faster lawns, where Gauff’s movement often creates opportunities while Pegula relies on steady returns and depth. No major injury concerns have surfaced for either ahead of the encounter.",0,
nba-det-lal-2025-12-30,Pistons vs. Lakers,121328,3303893.136624,True,False,False,0,,,,0,
