market_slug,market_title,annotation_timestamp,annotation_title,claimed_source,url,actual_domain,issue_type,http_status
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-03-14 12:00:00+00,Andyâ¯Beshearâs campaign stalls amid low voter awareness,AP News,https://apnews.com/article/andy-beshear-campaign-2026,apnews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-03-24 12:00:00+00,"Kentucky Gov. Andy Beshear attacks VP Vance, fuels 2028 speculation",Federal News Network,https://www.federalnewsnetwork.com/prediction-markets/2026/03/kentucky-gov-beshear-criticizes-vp-vance-latest-odds-democratic-nominee-2028/,federalnewsnetwork.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-04-02 12:00:00+00,Andy Beshearâs lowâkey campaign fails to gain traction in national polls,AP News,https://apnews.com/article/andy-beshear-polls-2026,apnews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-04-05 12:00:00+00,Jon Ossoff's nomination chances improve with increased visibility and support,AP News,https://apnews.com/article/jon-ossoff-2028-democratic-nomination,apnews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-04-13 12:00:00+00,Pete Buttigieg hints at 2028 presidential run at National Action Network convention,The Pink News,https://www.thepinknews.com/2026/04/13/pete-buttigieg-2028-presidential-election,thepinknews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-04-17 12:00:00+00,Poll shows Democratic primary voters favor lessâestablished candidates over Newsom,AP News,https://apnews.com/article/poll-gallup-democrats-2026,apnews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-04-30 12:00:00+00,Rahmâ¯Emanuelâs support erodes after policy disagreement with party leadership,AP News,https://apnews.com/article/rahm-emanuel-policy-dispute-2026,apnews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-01 12:00:00+00,Rahm Emanuelâs endorsement of another candidate sidelines his own prospects,AP News,https://apnews.com/article/rahm-emanuel-endorsement-2026,apnews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-10 12:00:00+00,Poll shows Gavin Newsom leads Democratic field with 24% support for 2028 nomination,AP News,https://apnews.com/article/gavin-newsom-2028-presidential-hopeful-poll,apnews.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-13 12:00:00+00,AtlasIntel Poll Shows Alexandria Ocasio-Cortez Leading Potential 2028 Democratic Field,Daily Truth Report,https://dailytruthreport.com/poll-shows-aoc-leading-field-of-potential-2028-democrat-candidates/,dailytruthreport.com,pink slime,200
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-18 12:00:00+00,"Josh Shapiro focuses on Pennsylvania reelection, downplays 2028 presidential campaign",The New York Times,https://www.nytimes.com/2026/05/18/us/politics/josh-shapiro-pennsylvania-2028.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-19 12:00:00+00,Georgia Republican Senate primary heads to runoff to challenge Jon Ossoff,MS Now,https://www.ms.now/news/georgia-senate-republican-runoff-jon-ossoff,ms.now,pink slime,200
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-19 12:00:00+00,"Gavin Newsom speaks at Center for American Progress Ideas Conference, reinforcing national profile",ABC News,https://abcnews.com/Politics/gavin-newsom-department-justice-investigating-wife/story?id=133899236,abcnews.com,wrong outlet,200
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-27 12:00:00+00,Sen. Jon Ossoff and Keisha Lance Bottoms link arms amid crime and law enforcement debates,Breitbart,https://www.breitbart.com/politics/2026/05/27/sen-jon-ossoff-keisha-lance-bottoms-link-arms-after-years-of-soft-on-crime-anti-law-enforcement-agenda/,breitbart.com,propaganda,200
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-05-28 12:00:00+00,Michigan Governor Gretchen Whitmer rules out 2028 presidential run,100PercentFedUp.com,https://100percentfedup.com/gretchen-whitmer-issues-statement-potential-2028-presidential-run/,100percentfedup.com,pink slime,200
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-06-01 12:00:00+00,Gavin Newsom maintains lead in fragmented 2028 Democratic nomination market,Lines.com,https://www.lines.com/guides/gavin-newsom-leads-the-2028-democratic-nomination-market,lines.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-06-05 12:00:00+00,Kamala Harris hints at 2028 presidential run at National Action Network event,CNN,https://madison365.com/kamala-harris-says-she-is-thinking-about-running-in-2028-presidential-election/,madison365.com,wrong outlet,200
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-06-08 12:00:00+00,The New York Times publishes opinion piece highlighting Jon Ossoff as ideal 2028 candidate,The New York Times,https://www.nytimes.com/2026/06/08/opinion/jon-ossoff-president.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-06-08 12:00:00+00,Kamala Harris faces donor skepticism and calls for fresh Democratic candidates,ABC News,https://abcnews.com/Politics/kamala-harris-eyes-2028-comeback-former-allies-fresh/story?id=133522340,abcnews.com,wrong outlet,200
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-06-12 12:00:00+00,Gavin Newsom Hosts Hunter Biden on Podcast for Extended Interview,The New York Times,https://www.nytimes.com/2026/06/12/us/politics/hunter-biden-gavin-newsom-interview.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-06-15 12:00:00+00,Gavin Newsom maintains lead amid ongoing 2028 presidential speculation,Lines.com,https://www.lines.com/guides/gavin-newsom-leads-the-2028-democratic-nomination-market,lines.com,dead link,404
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-07-01 12:00:00+00,Vice President JD Vance predicts Alexandria Ocasio-Cortez will lead 2028 Democratic race,One America News Network,https://www.oann.com/newsroom/vance-rep-ocasio-cortez-will-lead-democrat-presidential-race-in-2028/,oann.com,propaganda,403
democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2026-07-02 12:00:00+00,Alexandria Ocasio-Cortez Endorses Abdul El-Sayed in Michigan Senate Primary,The New York Times,https://www.nytimes.com/2026/07/02/us/politics/ocasio-cortez-endorses-abdul-el-sayed-in-crucial-michigan-senate-race.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
fed-decision-in-july-181,Fed Decision in July?,2026-04-09 12:00:00+00,Mixed labor market data tempers rate cut expectations,CNBC,https://www.cnbc.com/2026/04/09/mixed-labor-market-data-temper-rate-cut-expectations.html,cnbc.com,dead link,404
fed-decision-in-july-181,Fed Decision in July?,2026-04-24 12:00:00+00,DOJ Drops Criminal Probe Into Fed Chair Jerome Powell,X,https://x.com/USAttyPirro/status/2047679907312935664,x.com,dead link,404
fed-decision-in-july-181,Fed Decision in July?,2026-06-02 12:00:00+00,"June 2026 payrolls increase by 57â¯K, missing expectations",CNBC,https://www.cnbc.com/2026/07/02/jobs-report-june-2026.html,cnbc.com,dead link,404
fed-decision-in-july-181,Fed Decision in July?,2026-06-19 12:00:00+00,Fed Chair Kevin Warsh Signals Uncertainty on Future Rate Moves,The New York Times,https://www.nytimes.com/live/2026/06/17/business/fed-meeting-warsh-interest-rates,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
fed-decision-in-june-825,Fed Decision in June?,2025-12-10 12:00:00+00,Fed Beige Book Shows Stubborn Inflation Ahead of Year‑End,federalreserve.gov,https://www.federalreserve.gov/monetarypolicy/beigebook202512.htm,federalreserve.gov,dead link,404
fed-decision-in-june-825,Fed Decision in June?,2025-12-30 12:00:00+00,Fed minutes reveal deep divisions over future rate cuts,The New York Times,https://www.nytimes.com/2025/12/30/business/federal-reserve-minutes-december.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
fed-decision-in-june-825,Fed Decision in June?,2026-01-12 12:00:00+00,Treasury secretary warns Trump that DOJ probe is a distraction,ABC News,https://abcnews.com/Politics/treasury-secretary-bessent-happy-investigation-powell-conveyed-concerns/story?id=129161482,abcnews.com,wrong outlet,200
fed-decision-in-june-825,Fed Decision in June?,2026-02-01 12:00:00+00,Supreme Court hears case on Fed governor firing amid political tensions,ABC News,https://abcnews.go.com/Business/wireStory/supreme-court-takes-politically-charged-case-independence-federal-129391352,abcnews.go.com,dead link,404
fed-decision-in-june-825,Fed Decision in June?,2026-02-04 12:00:00+00,Supreme Court hears case on Trump’s attempt to fire Fed governor Lisa Cook,ABC News,https://abcnews.go.com/Business/wireStory/supreme-court-takes-politically-charged-case-independence-federal-129391352,abcnews.go.com,dead link,404
fed-decision-in-june-825,Fed Decision in June?,2026-02-15 12:00:00+00,"Iran war spikes oil prices, raising inflation fears",AP News,https://apnews.com/article/stocks-markets-oil-iran-1abeddf7c4bf19d1dc96b3f23c1de402c,apnews.com,dead link,404
fed-decision-in-june-825,Fed Decision in June?,2026-04-24 12:00:00+00,Supreme Court hears case on Trump’s attempt to fire Fed governor Lisa Cook,ABC News,https://abcnews.go.com/Business/wireStory/supreme-court-takes-politically-charged-case-independence-federal-129391352,abcnews.go.com,dead link,404
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-01 12:00:00+00,Harvey Weinstein replaces legal team ahead of New York retrial,Headtopics,https://us.headtopics.com/news/harvey-weinstein-replaces-legal-team-as-new-york-retrial-80261928,us.headtopics.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-04 12:00:00+00,Harvey Weinstein replaces legal team ahead of retrial,HeadTopics,https://us.headtopics.com/news/harvey-weinstein-replaces-legal-team-as-new-york-retrial-80261928,us.headtopics.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-09 12:00:00+00,Weinstein's New York retrial jury deliberations begin,Headtopics,https://us.headtopics.com/news/harvey-weinstein-replaces-legal-team-as-new-york-retrial-80261928,us.headtopics.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-09 12:00:00+00,Harvey Weinstein convicted of sexual abuse of Miriam Haley in New York retrial,ABC News,https://www.abc.net.au/news/2026-04-14/harvey-weinstein-faces-retrial-of-rape-case-in-new-york/106563996,abc.net.au,wrong outlet,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-09 12:00:00+00,Harvey Weinstein replaces legal team ahead of New York retrial jury deliberations,Headtopics,https://us.headtopics.com/news/harvey-weinstein-replaces-legal-team-as-new-york-retrial-80261928,us.headtopics.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-10 12:00:00+00,Harvey Weinstein retrial ends in partial verdict with mistrial on rape charge,ABC News,https://www.abc.net.au/news/2025-06-13/weinstein-mistrial-declared/105411724,abc.net.au,wrong outlet,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-11 12:00:00+00,Harvey Weinstein Convicted of Criminal Sexual Act in New York Retrial Mixed Verdict,The New York Times,https://www.nytimes.com/live/2025/06/11/nyregion/harvey-weinstein-verdict,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-13 12:00:00+00,"Jury deadlocks in Weinstein retrial on rape charge, mistrial declared",ABC News,https://www.abc.net.au/news/2025-06-13/weinstein-mistrial-declared/105411724,abc.net.au,wrong outlet,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-22 12:00:00+00,Harvey Weinstein replaces legal team ahead of New York retrial,Headtopics,https://us.headtopics.com/news/harvey-weinstein-replaces-legal-team-as-new-york-retrial-80261928,us.headtopics.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-06-29 12:00:00+00,Harvey Weinstein replaces legal team ahead of New York retrial continuation,Headtopics,https://us.headtopics.com/news/harvey-weinstein-replaces-legal-team-as-new-york-retrial-80261928,us.headtopics.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-09-12 12:00:00+00,Weinstein replaces legal team as New York retrial looms,HeadTopics,https://us.headtopics.com/news/harvey-weinstein-replaces-legal-team-as-new-york-retrial-80261928,us.headtopics.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-09-12 12:00:00+00,Harvey Weinstein indicted on new sexual assault charges in New York,Enstarz,https://www.enstarz.com/articles/235948/20240912/harvey-weinstein-indicted-new-charges-after-new-york-conviction-was-overturned.htm,enstarz.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-09-12 12:00:00+00,Harvey Weinstein indicted on new charges after New York conviction overturned,Enstarz,https://www.enstarz.com/articles/235948/20240912/harvey-weinstein-indicted-new-charges-after-new-york-conviction-was-overturned.htm,enstarz.com,pink slime,200
harvey-weinstein-prison-time,Harvey Weinstein prison time?,2025-09-12 12:00:00+00,Harvey Weinstein indicted on new charges after conviction overturned,Enstarz,https://www.enstarz.com/articles/235948/20240912/harvey-weinstein-indicted-new-charges-after-new-york-conviction-was-overturned.htm,enstarz.com,pink slime,200
